"","species","nobs","taxonKeys","Kingdom","Phylum","Class","Order","Family","Genus","fileName","AUCtest","np","na","cor","TPR","TNR","importantVars","importantValue","percentContribution","Features","Regularization","AUCtrain","AUC","AUCnull","AUCDiffpval"
"1728","Porzana carolina",444528,2474639,"Animalia","Chordata","Aves","Gruiformes","Rallidae","Porzana","Porzana_carolina.csv",0.776528056412083,5418,5705,0.469192473993136,0.637756417766166,0.638327114395224,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","54.5879;18.4177;2.1869;5.1184;8.4399;2.2105;9.0387","65.6665;14.2723;3.1641;3.9979;1.9086;3.2479;7.7426","LQHP",0.5,0.783660731318981,NA,NA,NA
"1729","Potamopyrgus antipodarum",778,5192470,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Tateidae","Potamopyrgus","Potamopyrgus_antipodarum.csv",0.737346153846154,65,2000,0.154446552527339,0.722039757994814,0.515010767790262,"bio1;bio12;bio13;bio14;bio3;bio5;bio6","25.9568;3.9543;25.118;24.4685;0.2902;3.5722;16.64","10.1865;0.2243;7.6223;72.9408;0.143;0.818;8.065","H",2.5,0.729342664092664,NA,NA,NA
"1730","Prenolepis imparis",7995,1323605,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Prenolepis","Prenolepis_imparis.csv",0.805761324041812,287,2000,0.390045001831121,0.736852767198768,0.568557364341085,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","20.4081;11.4531;20.3927;17.3024;6.1819;8.4154;15.8465","17.2115;26.3762;5.174;1.9479;0.6118;14.7079;33.9707","LQHP",1.5,0.824896809895833,NA,NA,NA
"1731","Prionus laticollis",890,7763253,"Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Prionus","Prionus_laticollis.csv",0.798454225352113,142,2000,0.322045944992369,0.760446521926318,0.537603056768559,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","16.9261;8.0963;33.791;2.5979;14.9793;16.3538;7.2555","24.7461;1.8532;27.3428;2.376;1.8117;9.7023;32.168","LQ",1,0.814994078947368,NA,NA,NA
"1732","Procambarus clarkii",2945,2227300,"Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","Procambarus","Procambarus_clarkii.csv",0.846316666666667,240,2000,0.469696995971257,0.778445964065433,0.567395816572808,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","19.9347;18.0843;6.8122;14.8627;27.3495;3.0375;9.9192","17.5129;25.265;3.6326;17.7058;8.587;5.4141;21.8826","LQHP",0.5,0.849983944954128,NA,NA,NA
"1733","Prochoerodes lineola",4487,1963848,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Prochoerodes","Prochoerodes_lineola.csv",0.743816804407713,363,2000,0.311262407858999,0.678317179515103,0.565311127379209,"bio1;bio12;bio13;bio14;bio5;bio6","21.1376;10.5903;21.5417;23.5692;10.0168;13.1444","24.151;18.3104;1.7546;2.617;9.0543;44.1127","LQHP",0.5,0.769164727393617,NA,NA,NA
"1734","Procyon lotor",38681,5218786,"Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","Procyon_lotor.csv",0.803588935699027,1962,2145,0.515585977823681,0.651320193456105,0.651865965039618,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","32.7534;7.9729;1.1239;12.7686;16.379;2.1957;26.8065","35.6662;7.7212;2.2832;6.6564;29.127;5.2704;13.2755","LQHP",0.5,0.818993150080514,NA,NA,NA
"1735","Progne subis",898818,2489129,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Progne","Progne_subis.csv",0.829214326656485,10016,10621,0.577120252516127,0.664066286356998,0.664624192909727,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","60.1492;11.5794;2.721;7.0048;6.037;1.2806;11.2278","32.4795;6.215;0.6199;4.821;47.8131;5.0411;3.0104","LQHP",0.5,0.831774602366161,NA,NA,NA
"1736","Promachus hinei",1633,5090570,"Animalia","Arthropoda","Insecta","Diptera","Asilidae","Promachus","Promachus_hinei.csv",0.752225543478261,184,2000,0.262555174438477,0.712235815537892,0.539678601516428,"bio1;bio12;bio13;bio14;bio5;bio6","44.3969;25.7628;0.3393;10.3719;3.5479;15.5812","26.4686;11.5767;2.4121;6.4653;2.2355;50.8418","LQHP",1,0.757364782016349,NA,NA,NA
"1737","Promachus rufipes",1604,5090482,"Animalia","Arthropoda","Insecta","Diptera","Asilidae","Promachus","Promachus_rufipes.csv",0.812371921182266,203,2000,0.349098443439856,0.758800415002165,0.553157545605307,"bio1;bio12;bio4;bio5;bio6","30.4951;8.1017;2.8864;37.4629;21.0539","46.6089;7.8438;3.8482;24.621;17.078","LQH",0.5,0.822085775335775,NA,NA,NA
"1738","Promalactis suzukiella",800,8546322,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Promalactis","Promalactis_suzukiella.csv",0.776412698412698,63,2000,0.190317741615713,0.759157221998238,0.516490592662277,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","27.6871;6.8748;13.2205;9.2655;2.1928;30.7431;10.0163","27.402;8.8368;20.1626;17.8538;0.8831;16.7897;8.072","H",2,0.780546370967742,NA,NA,NA
"1739","Prophysaon andersoni",622,2294065,"Animalia","Mollusca","Gastropoda","Stylommatophora","Ariolimacidae","Prophysaon","Prophysaon_andersoni.csv",0.851064814814815,54,2000,0.306381448361254,0.831931742527769,0.518302743614002,"bio1;bio12;bio13;bio14;bio5;bio6","58.3436;27.9485;5.6261;0;5.5231;2.5587","25.6773;13.6243;25.0678;27.6018;5.5202;2.5086","LQ",2.5,0.884798369565217,NA,NA,NA
"1740","Prophysaon foliolatum",334,2294061,"Animalia","Mollusca","Gastropoda","Stylommatophora","Ariolimacidae","Prophysaon","Prophysaon_foliolatum.csv",0.895073529411765,34,2000,0.234255559093837,0.880821373872596,0.513107039537126,"bio1;bio12;bio13;bio14;bio5;bio6","58.1523;25.2018;1.9472;3.4847;0.1384;11.0756","63.5396;14.2788;0.4612;3.5221;2.0932;16.1051","LQHP",2,0.88381875,NA,NA,NA
"1741","Propylaea quatuordecimpunctata",1619,1043572,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Propylaea","Propylaea_quatuordecimpunctata.csv",0.815024691358025,162,2000,0.309975234304841,0.770253801727335,0.544296137339056,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","42.8543;2.2907;7.0321;14.3164;6.6836;10.2564;16.5666","44.9572;6.1034;8.2106;9.4613;1.6945;7.0518;22.5212","H",1.5,0.799381674757282,NA,NA,NA
"1742","Prosapia bicincta",4472,2017569,"Animalia","Arthropoda","Insecta","Hemiptera","Cercopidae","Prosapia","Prosapia_bicincta.csv",0.764404569892473,372,2000,0.325370901683763,0.692166177908113,0.572023272727273,"bio1;bio12;bio13;bio4;bio5;bio6","15.2635;17.3267;21.3611;13.3901;7.1568;25.5017","19.3139;9.4255;15.1667;3.8115;12.8494;39.4332","LQH",1.5,0.759112019554956,NA,NA,NA
"1743","Protalebrella brasiliensis",105,2031856,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Protalebrella","Protalebrella_brasiliensis.csv",0.711174487943998,7,1102,0.141939965040293,0.709476661951909,0.501114086000252,"bio1;bio12;bio13;bio4;bio5;bio6","92.7641;0;4.8582;0;0;2.3776","45.8392;0;1.7199;52.3533;0.0399;0.0477","L",1,0.867954180638546,NA,NA,NA
"1744","Protalebrella conica",95,2031845,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Protalebrella","Protalebrella_conica.csv",0.758544108574954,5,1621,0.0519775897055947,0.760805084745763,0.49644627191836,"bio1;bio12;bio13;bio14;bio5;bio6","0;41.6491;2.1908;0;0;56.1601","0;34.2965;12.8889;0;0;52.8146","LQH",3,0.936743300930926,NA,NA,NA
"1745","Protambulyx strigilis",488,1862547,"Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Protambulyx","Protambulyx_strigilis.csv",0.821048632218845,18,1316,0.17501711262712,0.814397649363369,0.50620852671408,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","50.3281;0.394;7.0498;15.1076;0.128;0.0895;26.903","6.7878;13.939;4.938;51.8417;8.9644;8.6994;4.8296","LQHP",1,0.8700596011488,NA,NA,NA
"1746","Protonotaria citrea",270419,2489871,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Protonotaria","Protonotaria_citrea.csv",0.849212585286265,3200,3371,0.627053704086479,0.67411816991018,0.674599036871377,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","49.5031;8.3173;2.3801;7.2188;8.1189;5.0477;19.414","30.5298;4.1421;0.569;1.9596;33.5358;0.721;28.5429","H",0.5,0.843650843347531,NA,NA,NA
"1747","Psaltriparus minimus",1142990,2494988,"Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus","Psaltriparus_minimus.csv",0.828674385715579,3501,3772,0.570507442073231,0.66377228405229,0.664366786046147,"bio1;bio12;bio13;bio14;bio5;bio6","23.3556;1.1008;1.8538;59.8424;3.122;10.7254","19.5405;0.9888;12.2223;55.5602;2.6615;9.0267","LQHP",0.5,0.833813072830239,NA,NA,NA
"1748","Psamatodes abydata",1177,9635418,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Psamatodes","Psamatodes_abydata.csv",0.8165,63,2000,0.232850725295714,0.796673516185711,0.519310037523452,"bio1;bio12;bio13;bio14;bio5;bio6","15.7696;20.7925;5.8579;29.1106;14.5202;13.9491","40.9638;25.3842;2.6632;2.8218;15.106;13.061","LQ",0.5,0.838268258426966,NA,NA,NA
"1749","Pselliopus barberi",658,2008586,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Pselliopus","Pselliopus_barberi.csv",0.716680412371134,97,2000,0.192902763419966,0.696663542642924,0.519762272727273,"bio1;bio12;bio14;bio4;bio5;bio6","30.1276;13.0383;8.3712;15.6295;16.9926;15.8406","28.3307;12.1372;5.2097;3.4371;34.5509;16.3344","H",0.5,0.809152743142145,NA,NA,NA
"1750","Pselliopus cinctus",403,2008582,"Animalia","Arthropoda","Insecta","Hemiptera","Reduviidae","Pselliopus","Pselliopus_cinctus.csv",0.711693548387097,62,2000,0.143413091060318,0.698530970770862,0.512965727699531,"bio1;bio12;bio14;bio4;bio5;bio6","9.7078;1.7623;26.3359;0;28.591;33.6029","26.3565;6.2444;16.6377;0.0817;23.1783;27.5014","LQHP",2,0.749291170634921,NA,NA,NA
"1751","Pseudacris cadaverina",1933,2428130,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris_cadaverina.csv",0.896807910600345,76,1493,0.363711531846472,0.867604019316131,0.528428309559532,"bio1;bio12;bio13;bio3;bio5;bio6","5.0167;15.5674;17.2439;18.2148;36.6717;7.2856","0.7708;11.9645;16.0049;12.5224;50.6839;8.0536","H",3,0.901842135361565,NA,NA,NA
"1752","Pseudacris crucifer",12527,2428182,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris_crucifer.csv",0.778595801937567,929,2000,0.439547749736504,0.644145288573613,0.634276138716356,"bio1;bio12;bio4;bio5;bio6","50.7452;8.2916;6.7666;8.1613;26.0353","67.3809;7.8724;0.7954;3.0471;20.9042","LQHP",0.5,0.793677175813828,NA,NA,NA
"1753","Pseudacris hypochondriaca",3100,2428162,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris_hypochondriaca.csv",0.928125,160,2000,0.589368386153311,0.867943895098882,0.558923473774721,"bio1;bio12;bio13;bio4;bio6","21.9138;12.3727;27.491;30.3895;7.833","6.3287;14.194;52.8988;21.9924;4.5861","LQHP",1,0.929671696574225,NA,NA,NA
"1754","Pseudacris maculata",2790,2428169,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris_maculata.csv",0.771706896551724,261,2000,0.318226471515624,0.714744289247781,0.556664161392405,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","20.3267;8.4345;24.3985;21.9229;16.8595;6.9723;1.0856","26.3935;5.4627;9.3595;10.7223;34.16;11.4285;2.4735","LQHP",0.5,0.786910800385728,NA,NA,NA
"1755","Pseudacris regilla",5762,2428132,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris_regilla.csv",0.837245042492918,353,2000,0.46789211530958,0.74858565853577,0.588296828908555,"bio1;bio12;bio13;bio14;bio5;bio6","35.9027;28.6586;0;19.5717;9.6032;6.2639","10.4616;12.7212;2.2326;58.25;4.675;11.6597","LQ",0.5,0.831041147994467,NA,NA,NA
"1756","Pseudacris sierra",5680,2428151,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris_sierra.csv",0.894300283286119,353,2000,0.582106280959125,0.790679552424645,0.602998156342183,"bio1;bio12;bio13;bio14;bio5;bio6","8.1316;5.5012;3.7771;2.8243;31.5409;48.2248","2.7642;3.2448;0.8255;2.8815;47.1628;43.1211","H",0.5,0.89416722972973,NA,NA,NA
"1757","Pseudacris triseriata",447,2428141,"Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris_triseriata.csv",0.812548076923077,52,2000,0.197948905038196,0.796008020415603,0.516021327014218,"bio1;bio12;bio13;bio14;bio5;bio6","17.2451;10.0796;27.9378;23.7953;13.8214;7.1208","20.3841;10.9551;4.5391;23.838;19.6591;20.6247","LQHP",1,0.820105911330049,NA,NA,NA
"1758","Pseudemys concinna",3055,8898408,"Animalia","Chordata","Reptilia","Testudines","Emydidae","Pseudemys","Pseudemys_concinna.csv",0.74970110701107,271,2000,0.26717707158827,0.695852908293604,0.553560832025118,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","46.3802;4.7305;2.3277;6.3616;16.6793;7.219;16.3017","42.2428;2.8803;0.2148;18.1828;2.481;3.4668;30.5314","LQH",1,0.765929522497704,NA,NA,NA
"1759","Pseudemys rubriventris",1182,9601519,"Animalia","Chordata","Reptilia","Testudines","Emydidae","Pseudemys","Pseudemys_rubriventris.csv",0.912568493150685,146,2000,0.535393757895756,0.859115132873136,0.551780678851175,"bio1;bio12;bio14;bio4;bio5;bio6","56.2903;20.706;21.4681;0;0;1.5357","43.9407;25.7214;17.3261;0;0.0157;12.9961","LQH",3,0.926248141263941,NA,NA,NA
"1760","Pseudemys texana",1542,2442816,"Animalia","Chordata","Reptilia","Testudines","Emydidae","Pseudemys","Pseudemys_texana.csv",0.831166666666667,81,2000,0.250824156000894,0.805327775499977,0.525117158671587,"bio1;bio12;bio13;bio5;bio6","44.4783;5.046;1.407;7.0627;42.006","22.1951;2.4055;0.0764;13.8813;61.4416","H",3,0.845374226006192,NA,NA,NA
"1761","Pseudodoros clavatus",1261,1539327,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Pseudodoros","Pseudodoros_clavatus.csv",0.856232456140351,114,2000,0.368323077733047,0.818805069971258,0.536921665174575,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","15.498;15.2243;1.4734;1.2585;40.4003;9.4155;16.73","6.8966;15.2374;2.1675;56.7024;16.3261;1.255;1.415","LQ",0.5,0.835958148558758,NA,NA,NA
"1762","Pseudoedophrys hilleri",462,7472034,"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Pseudoedophrys","Pseudoedophrys_hilleri.csv",0.833838983050847,59,2000,0.237795433770599,0.814229627501676,0.519220338983051,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","23.5369;6.796;0.978;15.8631;0.0068;20.0131;32.8061","21.0999;8.6095;20.793;1.4238;0.0539;16.5197;31.5001","H",2.5,0.812125,NA,NA,NA
"1763","Pseudomops septentrionalis",675,1997985,"Animalia","Arthropoda","Insecta","Blattodea","Ectobiidae","Pseudomops","Pseudomops_septentrionalis.csv",0.813594117647059,85,2000,0.287093564488371,0.788019031141869,0.525138327205882,"bio1;bio12;bio13;bio14;bio5;bio6","51.2498;23.8713;0.5577;11.4401;2.717;10.1641","38.5208;18.1518;11.2809;3.1707;0.9426;27.9331","LQHP",1,0.811192616959064,NA,NA,NA
"1764","Pseudomyrmex gracilis",2474,1327098,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Pseudomyrmex","Pseudomyrmex_gracilis.csv",0.831043307086614,127,2000,0.295251957286754,0.792704341160895,0.537717256637168,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","57.9209;7.3082;0.2341;13.2174;3.7044;1.9984;15.6166","57.9394;20.9259;1.5704;4.4904;5.7675;3.4813;5.8252","LQHP",1.5,0.839594080338266,NA,NA,NA
"1765","Pseudouroctonus reddelli",117,6893018,"Animalia","Arthropoda",NA,"Scorpiones","Vaejovidae","Pseudouroctonus","Pseudouroctonus_reddelli.csv",0.915255385449126,11,1342,0.193259819291856,0.909180563026717,0.504846456611904,"bio1;bio12;bio13;bio14;bio5","15.0203;61.8523;0.4643;21.9685;0.6947","9.9409;73.434;2.0541;14.2825;0.2884","LQHP",1,0.887697929881837,NA,NA,NA
"1766","Psyche casta",1158,1854202,"Animalia","Arthropoda","Insecta","Lepidoptera","Psychidae","Psyche","Psyche_casta.csv",0.747764705882353,68,2000,0.170607840370068,0.731010051079255,0.516418767507003,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","22.3149;4.777;0;19.172;0;15.7146;38.0214","16.0466;8.0103;1.6572;6.2815;0;19.8556;48.1488","LQH",3,0.78984594095941,NA,NA,NA
"1767","Psychomorpha epimenis",611,1784688,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Psychomorpha","Psychomorpha_epimenis.csv",0.646247311827957,93,2000,0.10848192977259,0.633241111372734,0.513021441605839,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","15.4663;0.7269;8.6201;0;44.781;1.8874;28.5183","16.8478;0.7829;1.1249;0.5469;29.9942;25.1023;25.601","LQH",2.5,0.698628798342541,NA,NA,NA
"1768","Psylla buxi",608,5153213,"Animalia","Arthropoda","Insecta","Hemiptera","Psyllidae","Psylla","Psylla_buxi.csv",0.824,11,2000,0.112910995268044,0.819347319347319,0.504247041420118,"bio1;bio12;bio13;bio14;bio3;bio4;bio5;bio6","54.4116;27.3072;0.6926;0;0;0;3.4514;14.1372","29.5284;27.901;0.7826;0;27.4371;0;3.3172;11.0337","LQHP",3,0.802519886363636,NA,NA,NA
"1769","Psyllobora renifer",360,1043578,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Psyllobora","Psyllobora_renifer.csv",0.762925925925926,27,2000,0.125444653706551,0.755016181229773,0.507603883495146,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","9.2875;7.438;0;2.233;38.0529;20.5879;22.4007","33.1362;20.5309;0.157;26.9733;10.5645;5.3237;3.3144","LQ",0.5,0.775613175675676,NA,NA,NA
"1770","Psyllobora vigintimaculata",3798,1043584,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Psyllobora","Psyllobora_vigintimaculata.csv",0.752231927710843,166,2000,0.306950260681357,0.71700684486016,0.535541131105398,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","26.2792;23.4688;0.0095;6.751;26.4606;11.1101;5.9208","15.7562;21.613;7.545;38.967;7.25;1.4437;7.425","LQ",0.5,0.779492692307692,NA,NA,NA
"1771","Ptecticus trivittatus",1541,9008378,"Animalia","Arthropoda","Insecta","Diptera","Stratiomyidae","Ptecticus","Ptecticus_trivittatus.csv",0.740521978021978,91,2000,0.205994936444515,0.719599413383691,0.520650365630713,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","16.5851;6.0823;33.3232;5.8939;0;19.4035;18.7121","17.8132;25.8923;11.418;5.2377;0.0182;29.6376;9.983","LQH",1.5,0.771605609418283,NA,NA,NA
"1772","Pteropurpura festiva",259,2304380,"Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Pteropurpura","Pteropurpura_festiva.csv",0.954893617021277,5,705,0.170944289333583,0.93219696969697,0.456794003868472,"bio1;bio12;bio13;bio14;bio3;bio5;bio6","3.5979;19.9742;3.9966;57.1493;0;3.8584;11.4235","0.4292;83.6181;0.2915;11.2979;1.9723;1.2087;1.1823","LQ",0.5,0.987743586869196,NA,NA,NA
"1773","Puffinus opisthomelas",43238,5229356,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Puffinus_opisthomelas.csv",0.979706896551724,29,2000,0.503746722594331,0.964581662657044,0.458666182170543,"bio12;bio13;bio14;bio3;bio5;bio6","4.0679;0.1779;90.7983;4.4079;0.3157;0.2322","3.0989;1.6839;85.9633;8.1758;0.9098;0.1683","LQH",2.5,0.982286764705882,NA,NA,NA
"1774","Pugettia producta",1886,2226672,"Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Pugettia_producta.csv",0.950939024390244,41,2000,0.374019961826185,0.931604325640185,0.514134357005758,"bio1;bio12;bio13;bio14;bio5;bio6","44.3875;32.4414;7.6839;4.7727;1.5756;9.1388","6.2281;13.9757;5.1069;60.6601;8.3965;5.6326","LQ",0.5,0.940900316455696,NA,NA,NA
"1775","Pycnonotus cafer",21847,2486131,"Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus_cafer.csv",0.981057393271134,9,786,0.464497446613223,0.971923536439665,0.518420476620427,"bio1;bio12;bio13;bio14;bio3;bio5;bio6","25.3705;0.004;0;0;29.7667;16.1626;28.6962","59.9534;0.0947;0;0;1.5161;19.5954;18.8403","LQH",1.5,0.953602108995046,NA,NA,NA
"1776","Pycnonotus jocosus",19926,2486151,"Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","Pycnonotus_jocosus.csv",0.942720947218698,23,1131,0.385426496190196,0.931307737943894,0.497180297240793,"bio1;bio12;bio13;bio14;bio5;bio6","29.9957;1.5863;3.7238;40.2823;11.1449;13.2671","12.0313;0.8044;1.9178;55.7325;2.6262;26.8878","LQ",1,0.939899879743826,NA,NA,NA
"1777","Pycnoscelus surinamensis",883,1994767,"Animalia","Arthropoda","Insecta","Blattodea","Blaberidae","Pycnoscelus","Pycnoscelus_surinamensis.csv",0.840907894736842,76,2000,0.258543798804367,0.815728501048729,0.524384151992586,"bio1;bio12;bio13;bio14;bio5;bio6","43.1377;26.04;3.7709;5.6924;12.5621;8.7969","47.9721;25.8696;0.784;10.4774;7.9019;6.995","LQH",1.5,0.862741749174918,NA,NA,NA
"1778","Pyralis farinalis",1480,1872901,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Pyralis","Pyralis_farinalis.csv",0.777406091370558,197,2000,0.295231572455971,0.730951776649746,0.546111666666667,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","26.4716;5.3284;18.8736;14.086;9.8402;5.1343;20.2659","38.2763;15.9095;2.4344;4.4753;1.0419;15.0688;22.7937","LQHP",2,0.767933731155779,NA,NA,NA
"1779","Pyrausta californicalis",261,1890730,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta_californicalis.csv",0.888074074074074,27,2000,0.227803573503514,0.876483279395901,0.510738834951456,"bio1;bio12;bio13;bio14;bio5;bio6","44.587;9.5542;4.2005;21.8499;1.6197;18.1887","36.2589;4.1964;1.2917;38.5276;1.9743;17.7512","L",0.5,0.856231617647059,NA,NA,NA
"1780","Pyrausta inornatalis",729,1890487,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta_inornatalis.csv",0.840966666666667,90,2000,0.345085280717342,0.811741384568466,0.528528362305581,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","22.321;12.5203;4.8492;3.3843;39.1329;2.0873;15.7049","34.955;16.5303;4.7904;16.447;11.13;0.2136;15.9337","LQHP",1.5,0.869852665706052,NA,NA,NA
"1781","Pyrausta laticlavia",927,1890885,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta_laticlavia.csv",0.865905405405405,74,2000,0.362861775216783,0.839594469120931,0.525259517177344,"bio1;bio12;bio13;bio14;bio4;bio5;bio6","9.9349;17.8647;0.6849;0.1714;35.7607;15.8569;19.7265","13.3214;28.4124;0.2926;31.2301;21.6225;1.9014;3.2197","LQ",0.5,0.839699166666667,NA,NA,NA
