"datasetKey","scientificName","acceptedScientificName","kingdom","genus","species","decimalLongitude","decimalLatitude","year","month","day","eventDate","verbatimEventDate","coordinateUncertaintyInMeters"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rosa multiflora Thunb.","Rosa multiflora Thunb.","Plantae","Rosa","Rosa multiflora",-82.617298,35.684588,2020,1,1,"2020-01-01T13:42:03","2020-01-01 1:42:03 PM EST",7
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Arctium lappa L.","Arctium lappa L.","Plantae","Arctium","Arctium lappa",-81.302108,42.960576,2020,1,1,"2020-01-01T12:08:00","2020/01/01 12:08 PM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Abies balsamea Mill.","Abies balsamea Mill.","Plantae","Abies","Abies balsamea",-71.6063,43.862587,2020,1,1,"2020-01-01T12:09:08","Wed Jan 01 2020 12:09:08 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mimus polyglottos (Linnaeus, 1758)","Mimus polyglottos (Linnaeus, 1758)","Animalia","Mimus","Mimus polyglottos",-76.922087,38.987649,2020,1,1,"2020-01-01T09:40:00","2020/01/01 9:40 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Populus deltoides W.Bartram ex Marshall","Populus deltoides W.Bartram ex Marshall","Plantae","Populus","Populus deltoides",-87.7416,41.97791,2020,1,1,"2020-01-01T14:05:57","Wed Jan 01 2020 14:05:57 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Leucobryum glaucum Ångström, 1845","Leucobryum glaucum Ångström, 1845","Plantae","Leucobryum","Leucobryum glaucum",-81.395143,35.854859,2020,1,1,"2020-01-01T13:18:09","Wed Jan 01 2020 13:18:09 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Magnolia virginiana L.","Magnolia virginiana L.","Plantae","Magnolia","Magnolia virginiana",-74.530349,39.878794,2020,1,1,"2020-01-01T12:53:57","Wed Jan 01 2020 12:53:57 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Epigaea repens L.","Epigaea repens L.","Plantae","Epigaea","Epigaea repens",-70.630295,41.6037,2020,1,1,"2020-01-01T11:57:26","Wed Jan 01 2020 11:57:26 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Symphoricarpos orbiculatus Moench","Symphoricarpos orbiculatus Moench","Plantae","Symphoricarpos","Symphoricarpos orbiculatus",-73.825275,40.616762,2020,1,1,"2020-01-01T12:56:00","2020/01/01 12:56 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lonicera japonica Thunb.","Lonicera japonica Thunb.","Plantae","Lonicera","Lonicera japonica",-77.524567,39.122647,2020,1,1,"2020-01-01T14:15:11","Wed Jan 01 2020 14:15:11 GMT-0500 (EST)",12
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Hedera helix L.","Hedera helix L.","Plantae","Hedera","Hedera helix",-81.29586,42.96497,2020,1,1,"2020-01-01T12:24:00","2020/01/01 12:24 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas platyrhynchos Linnaeus, 1758","Anas platyrhynchos Linnaeus, 1758","Animalia","Anas","Anas platyrhynchos",-81.312109,42.957807,2020,1,1,"2020-01-01T11:43:00","2020/01/01 11:43 AM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sialia sialis (Linnaeus, 1758)","Sialia sialis (Linnaeus, 1758)","Animalia","Sialia","Sialia sialis",-72.939005,43.629685,2020,1,1,"2020-01-01T13:14:00","2020/01/01 1:14 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas rubripes Brewster, 1902","Anas rubripes Brewster, 1902","Animalia","Anas","Anas rubripes",-70.274164,41.631821,2020,1,1,"2020-01-01T07:48:00","2020/01/01 7:48 AM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sialia sialis (Linnaeus, 1758)","Sialia sialis (Linnaeus, 1758)","Animalia","Sialia","Sialia sialis",-81.922108,41.107227,2020,1,1,"2020-01-01T15:05:00","2020/01/01 3:05 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Echinocystis lobata Torr. & A.Gray","Echinocystis lobata Torr. & A.Gray","Plantae","Echinocystis","Echinocystis lobata",-76.272079,42.095714,2020,1,1,"2020-01-01T11:21:00","2020/01/01 11:21 AM EST",20
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanerpes erythrocephalus (Linnaeus, 1758)","Melanerpes erythrocephalus (Linnaeus, 1758)","Animalia","Melanerpes","Melanerpes erythrocephalus",-80.083763,35.059616,2020,1,1,"2020-01-01T13:18:15","2020-01-01 1:18:15 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex glabra A.Gray","Ilex glabra A.Gray","Plantae","Ilex","Ilex glabra",-74.61156,39.863952,2020,1,1,"2020-01-01T10:02:07","Wed Jan 01 2020 10:02:07 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Phragmites australis (Cav.) Steud.","Phragmites australis (Cav.) Steud.","Plantae","Phragmites","Phragmites australis",-73.825905,40.616905,2020,1,1,"2020-01-01T13:07:49","2020-01-01 1:07:49 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Limulus polyphemus (Linnaeus, 1758)","Limulus polyphemus (Linnaeus, 1758)","Animalia","Limulus","Limulus polyphemus",-70.967671,42.373209,2020,1,1,"2020-01-01T11:37:00","2020/01/01 11:37 AM EST",27661
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhamnus cathartica L.","Rhamnus cathartica L.","Plantae","Rhamnus","Rhamnus cathartica",-76.421722,39.211597,2020,1,1,"2020-01-01T12:53:46","Wed Jan 01 2020 12:53:46 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus alba L.","Quercus alba L.","Plantae","Quercus","Quercus alba",-85.788812,38.4106,2020,1,1,"2020-01-01T14:31:07","Wed Jan 01 2020 14:31:07 GMT-0500 (EST)",9
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Phragmites australis subsp. australis","Phragmites australis subsp. australis","Plantae","Phragmites","Phragmites australis",-73.518013,40.690895,2020,1,1,"2020-01-01T08:20:24","Wed Jan 01 2020 08:20:24 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Haemorhous mexicanus (P.L.Statius Müller, 1776)","Haemorhous mexicanus (P.L.Statius Müller, 1776)","Animalia","Haemorhous","Haemorhous mexicanus",-80.959694,35.27533,2020,1,1,"2020-01-01T09:43:00","2020-01-01 9:43:00 AM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Haliaeetus leucocephalus (Linnaeus, 1766)","Haliaeetus leucocephalus (Linnaeus, 1766)","Animalia","Haliaeetus","Haliaeetus leucocephalus",-71.091265,42.455885,2020,1,1,"2020-01-01T14:17:00","2020/01/01 2:17 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Celastrus orbiculatus C.P.Thunberg ex A.Murray","Celastrus orbiculatus C.P.Thunberg ex A.Murray","Plantae","Celastrus","Celastrus orbiculatus",-73.962878,40.817182,2020,1,1,"2020-01-01T09:56:00","2020/01/01 9:56 AM EST",1
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Xylaria polymorpha (Pers.) Grev.","Xylaria polymorpha (Pers.) Grev.","Fungi","Xylaria","Xylaria polymorpha",-79.686481,43.436009,2020,1,1,"2020-01-01T13:33:14","Wed Jan 01 2020 13:33:14 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fagus grandifolia Ehrh.","Fagus grandifolia Ehrh.","Plantae","Fagus","Fagus grandifolia",-85.767208,38.08475,2020,1,1,"2020-01-01T14:24:44","Wed Jan 01 2020 14:24:44 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Buteo jamaicensis borealis (Gmelin, 1788)","Buteo jamaicensis borealis (Gmelin, 1788)","Animalia","Buteo","Buteo jamaicensis",-81.91962,41.111007,2020,1,1,"2020-01-01T15:22:00","2020/01/01 3:22 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer saccharinum L.","Acer saccharinum L.","Plantae","Acer","Acer saccharinum",-74.661357,40.553425,2020,1,1,"2020-01-01T16:30:46","Wed Jan 01 2020 16:30:46 GMT-0500 (EST)",154
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tenodera sinensis Saussure, 1871","Tenodera sinensis Saussure, 1871","Animalia","Tenodera","Tenodera sinensis",-73.825806,40.616761,2020,1,1,"2020-01-01T13:10:07","2020-01-01 1:10:07 PM EST",6
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Solanum dulcamara L.","Solanum dulcamara L.","Plantae","Solanum","Solanum dulcamara",-81.296885,42.96304,2020,1,1,"2020-01-01T12:17:00","2020/01/01 12:17 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanolestes picipes (Herrich-Schaeffer, 1848)","Melanolestes picipes (Herrich-Schaeffer, 1848)","Animalia","Melanolestes","Melanolestes picipes",-77.5234,39.120056,2020,1,1,"2020-01-01T13:59:20","Wed Jan 01 2020 13:59:20 GMT-0500 (EST)",16
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Onoclea sensibilis L.","Onoclea sensibilis L.","Plantae","Onoclea","Onoclea sensibilis",-81.295566,42.964298,2020,1,1,"2020-01-01T12:19:00","2020/01/01 12:19 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Smilax rotundifolia L.","Smilax rotundifolia L.","Plantae","Smilax","Smilax rotundifolia",-85.318763,35.152547,2020,1,1,"2020-01-01T13:30:35","Wed Jan 01 2020 13:30:35 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bucephala islandica (Gmelin, 1789)","Bucephala islandica (Gmelin, 1789)","Animalia","Bucephala","Bucephala islandica",-70.22493,43.650418,2020,1,1,"2020-01-01T08:01:42","2020-01-01 8:01:42 AM EST",1085
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Liriodendron tulipifera L.","Liriodendron tulipifera L.","Plantae","Liriodendron","Liriodendron tulipifera",-82.493963,42.076396,2020,1,1,"2020-01-01T15:52:00","2020/01/01 3:52 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fraxinus nigra Marshall","Fraxinus nigra Marshall","Plantae","Fraxinus","Fraxinus nigra",-80.226684,43.543642,2020,1,1,"2020-01-01T15:41:05","Wed Jan 01 2020 15:41:05 GMT-0500 (EST)",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Junco hyemalis (Linnaeus, 1758)","Junco hyemalis (Linnaeus, 1758)","Animalia","Junco","Junco hyemalis",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Alnus glutinosa (L.) Gaertn.","Alnus glutinosa (L.) Gaertn.","Plantae","Alnus","Alnus glutinosa",-81.306749,42.958574,2020,1,1,"2020-01-01T12:00:00","2020/01/01 12:00 PM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Thryothorus ludovicianus (Latham, 1790)","Thryothorus ludovicianus (Latham, 1790)","Animalia","Thryothorus","Thryothorus ludovicianus",-80.959587,35.275284,2020,1,1,"2020-01-01T09:54:00","2020-01-01 9:54:00 AM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Artemisia vulgaris L.","Artemisia vulgaris L.","Plantae","Artemisia","Artemisia vulgaris",-81.309427,42.958028,2020,1,1,"2020-01-01T11:52:00","2020/01/01 11:52 AM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fagus grandifolia Ehrh.","Fagus grandifolia Ehrh.","Plantae","Fagus","Fagus grandifolia",-77.526475,39.121158,2020,1,1,"2020-01-01T14:09:35","Wed Jan 01 2020 14:09:35 GMT-0500 (EST)",2876
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus imbricaria Michx.","Quercus imbricaria Michx.","Plantae","Quercus","Quercus imbricaria",-89.61675,39.873119,2020,1,1,"2020-01-01T13:14:00","2020/01/01 1:14 PM CST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Veronica persica hort. ex Poir.","Veronica persica hort. ex Poir.","Plantae","Veronica","Veronica persica",-73.520516,40.691614,2020,1,1,"2020-01-01T08:27:19","Wed Jan 01 2020 08:27:19 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Arctium minus Bernh.","Arctium minus Bernh.","Plantae","Arctium","Arctium minus",-81.312569,42.957864,2020,1,1,"2020-01-01T11:40:00","2020/01/01 11:40 AM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Apiosporina morbosa (Schwein.) Arx","Apiosporina morbosa (Schwein.) Arx","Fungi","Apiosporina","Apiosporina morbosa",-81.311845,42.957956,2020,1,1,"2020-01-01T11:48:00","2020/01/01 11:48 AM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melospiza melodia (A.Wilson, 1810)","Melospiza melodia (A.Wilson, 1810)","Animalia","Melospiza","Melospiza melodia",-76.922087,38.987649,2020,1,1,"2020-01-01T10:53:00","2020/01/01 10:53 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-82.617333,35.684856,2020,1,1,"2020-01-01T13:45:19","2020-01-01 1:45:19 PM EST",12
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zenaida macroura (Linnaeus, 1758)","Zenaida macroura (Linnaeus, 1758)","Animalia","Zenaida","Zenaida macroura",-71.123941,42.437915,2020,1,1,"2020-01-01T11:25:36","Wed Jan 01 2020 11:25:36 GMT-0500 (EST)",473
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Apiosporina morbosa (Schwein.) Arx","Apiosporina morbosa (Schwein.) Arx","Fungi","Apiosporina","Apiosporina morbosa",-80.428558,40.457437,2020,1,1,"2020-01-01T13:16:22","Wed Jan 01 2020 13:16:22 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Passer domesticus (Linnaeus, 1758)","Passer domesticus (Linnaeus, 1758)","Animalia","Passer","Passer domesticus",-75.184835,39.956645,2020,1,1,"2020-01-01T15:28:48","Wed Jan 01 2020 15:28:48 GMT-0500 (EST)",19
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rosa multiflora Thunb.","Rosa multiflora Thunb.","Plantae","Rosa","Rosa multiflora",-73.517113,40.692058,2020,1,1,"2020-01-01T08:37:58","Wed Jan 01 2020 08:37:58 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Branta bernicla (Linnaeus, 1758)","Branta bernicla (Linnaeus, 1758)","Animalia","Branta","Branta bernicla",-70.365297,41.625855,2020,1,1,"2020-01-01T09:19:00","2020/01/01 9:19 AM EST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fagus grandifolia Ehrh.","Fagus grandifolia Ehrh.","Plantae","Fagus","Fagus grandifolia",-73.516919,40.692094,2020,1,1,"2020-01-01T08:35:46","Wed Jan 01 2020 08:35:46 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Robinia pseudoacacia L.","Robinia pseudoacacia L.","Plantae","Robinia","Robinia pseudoacacia",-73.520478,40.691954,2020,1,1,"2020-01-01T08:29:15","Wed Jan 01 2020 08:29:15 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tilia americana L.","Tilia americana L.","Plantae","Tilia","Tilia americana",-88.405023,41.955286,2020,1,1,"2020-01-01T15:32:30","2020-01-01 3:32:30 PM CST",9
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Chamaedaphne calyculata Moench","Chamaedaphne calyculata Moench","Plantae","Chamaedaphne","Chamaedaphne calyculata",-74.531961,39.880548,2020,1,1,"2020-01-01T12:32:28","Wed Jan 01 2020 12:32:28 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Euonymus alatus (Thunb.) Siebold","Euonymus alatus (Thunb.) Siebold","Plantae","Euonymus","Euonymus alatus",-81.304744,42.95943,2020,1,1,"2020-01-01T11:04:00","2020/01/01 11:04 AM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Passer domesticus (Linnaeus, 1758)","Passer domesticus (Linnaeus, 1758)","Animalia","Passer","Passer domesticus",-79.350693,43.660929,2020,1,1,"2020-01-01T14:06:19","Wed Jan 01 2020 14:06:19 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dryobates villosus (Linnaeus, 1766)","Picoides villosus (Linnaeus, 1766)","Animalia","Picoides","Picoides villosus",-71.08944,42.463717,2020,1,1,"2020-01-01T14:02:00","2020/01/01 2:02 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhamnus cathartica L.","Rhamnus cathartica L.","Plantae","Rhamnus","Rhamnus cathartica",-81.299823,42.961393,2020,1,1,"2020-01-01T12:06:00","2020/01/01 12:06 PM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Gleditsia triacanthos L.","Gleditsia triacanthos L.","Plantae","Gleditsia","Gleditsia triacanthos",-87.739781,41.980147,2020,1,1,"2020-01-01T14:48:30","Wed Jan 01 2020 14:48:30 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Packera glabella (Poir.) C.Jeffrey","Packera glabella (Poir.) C.Jeffrey","Plantae","Packera","Packera glabella",-89.61855,39.868866,2020,1,1,"2020-01-01T13:57:00","2020/01/01 1:57 PM CST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhamnus cathartica L.","Rhamnus cathartica L.","Plantae","Rhamnus","Rhamnus cathartica",-80.231243,43.540783,2020,1,1,"2020-01-01T15:18:56","Wed Jan 01 2020 15:18:56 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Asplenium platyneuron (L.) Britton, Sterns & Poggenb.","Asplenium platyneuron (L.) Britton, Sterns & Poggenb.","Plantae","Asplenium","Asplenium platyneuron",-73.99218,40.650961,2020,1,1,"2020-01-01T12:51:00","2020/01/01 12:51 PM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Turdus migratorius Linnaeus, 1766","Turdus migratorius Linnaeus, 1766","Animalia","Turdus","Turdus migratorius",-71.089533,42.463597,2020,1,1,"2020-01-01T13:58:00","2020/01/01 1:58 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Symphoricarpos orbiculatus Moench","Symphoricarpos orbiculatus Moench","Plantae","Symphoricarpos","Symphoricarpos orbiculatus",-87.740556,41.978467,2020,1,1,"2020-01-01T15:01:00","Wed Jan 01 2020 15:01:00 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mergus merganser Linnaeus, 1758","Mergus merganser Linnaeus, 1758","Animalia","Mergus","Mergus merganser",-77.198975,38.961268,2020,1,1,"2020-01-01T15:40:00","2020/01/01 3:40 PM EST",190
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lycorma delicatula (White, 1845)","Lycorma delicatula (White, 1845)","Animalia","Lycorma","Lycorma delicatula",-75.456933,40.094308,2020,1,1,"2020-01-01T15:43:34","Wed Jan 01 2020 15:43:34 GMT-0500 (EST)",16
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Larus marinus Linnaeus, 1758","Larus marinus Linnaeus, 1758","Animalia","Larus","Larus marinus",-70.365599,41.625658,2020,1,1,"2020-01-01T09:19:00","2020/01/01 9:19 AM EST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex verticillata A.Gray","Ilex verticillata A.Gray","Plantae","Ilex","Ilex verticillata",-80.20585,35.000611,2020,1,1,"2020-01-01T12:42:49","Wed Jan 01 2020 12:42:49 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Colaptes auratus (Linnaeus, 1758)","Colaptes auratus (Linnaeus, 1758)","Animalia","Colaptes","Colaptes auratus",-89.617153,39.873275,2020,1,1,"2020-01-01T13:10:00","2020/01/01 1:10 PM CST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhus typhina L.","Rhus typhina L.","Plantae","Rhus","Rhus typhina",-81.310971,42.958034,2020,1,1,"2020-01-01T11:30:00","2020/01/01 11:30 AM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Daucus carota L.","Daucus carota L.","Plantae","Daucus","Daucus carota",-88.193832,42.491989,2020,1,1,"2020-01-01T13:29:00","2020/01/01 1:29 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Diphasiastrum digitatum (A.Braun) Holub","Diphasiastrum digitatum (A.Braun) Holub","Plantae","Diphasiastrum","Diphasiastrum digitatum",-85.768143,38.085427,2020,1,1,"2020-01-01T14:55:24","Wed Jan 01 2020 14:55:24 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus marilandica Münchh.","Quercus marilandica Münchh.","Plantae","Quercus","Quercus marilandica",-74.603756,39.867353,2020,1,1,"2020-01-01T10:53:09","Wed Jan 01 2020 10:53:09 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Solanum carolinense L.","Solanum carolinense L.","Plantae","Solanum","Solanum carolinense",-75.15589,40.142672,2020,1,1,"2020-01-01T15:54:23","Wed Jan 01 2020 15:54:23 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sciurus carolinensis Gmelin, 1788","Sciurus carolinensis Gmelin, 1788","Animalia","Sciurus","Sciurus carolinensis",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus macrocarpa Michx.","Quercus macrocarpa Michx.","Plantae","Quercus","Quercus macrocarpa",-87.742554,41.980243,2020,1,1,"2020-01-01T13:00:32","Wed Jan 01 2020 13:00:32 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sialia sialis (Linnaeus, 1758)","Sialia sialis (Linnaeus, 1758)","Animalia","Sialia","Sialia sialis",-80.085503,35.061573,2020,1,1,"2020-01-01T13:48:00","2020-01-01 1:48:00 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus macrocarpa Michx.","Quercus macrocarpa Michx.","Plantae","Quercus","Quercus macrocarpa",-88.196697,42.491225,2020,1,1,"2020-01-01T13:19:00","2020/01/01 1:19 PM CST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mimus polyglottos (Linnaeus, 1758)","Mimus polyglottos (Linnaeus, 1758)","Animalia","Mimus","Mimus polyglottos",-76.922087,38.987649,2020,1,1,"2020-01-01T09:35:00","2020/01/01 9:35 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-71.323871,41.831841,2020,1,1,"2020-01-01T12:58:54","Wed Jan 01 2020 12:58:54 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Gaultheria procumbens L.","Gaultheria procumbens L.","Plantae","Gaultheria","Gaultheria procumbens",-74.611503,39.8638,2020,1,1,"2020-01-01T10:07:52","Wed Jan 01 2020 10:07:52 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Branta canadensis (Linnaeus, 1758)","Branta canadensis (Linnaeus, 1758)","Animalia","Branta","Branta canadensis",-89.824326,42.271152,2020,1,1,"2020-01-01T14:02:27","2020-01-01 2:02:27 PM CST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Polystichum acrostichoides (Michx.) Schott","Polystichum acrostichoides (Michx.) Schott","Plantae","Polystichum","Polystichum acrostichoides",-77.215088,38.839375,2020,1,1,"2020-01-01T16:01:01","Wed Jan 01 2020 16:01:01 GMT-0500 (EST)",65
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lymantria dispar (Linnaeus, 1758)","Lymantria dispar (Linnaeus, 1758)","Animalia","Lymantria","Lymantria dispar",-80.234814,43.538566,2020,1,1,"2020-01-01T15:09:23","Wed Jan 01 2020 15:09:23 GMT-0500 (EST)",65
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melospiza melodia (A.Wilson, 1810)","Melospiza melodia (A.Wilson, 1810)","Animalia","Melospiza","Melospiza melodia",-81.923268,41.10914,2020,1,1,"2020-01-01T14:57:00","2020/01/01 2:57 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Procyon lotor (Linnaeus, 1758)","Procyon lotor (Linnaeus, 1758)","Animalia","Procyon","Procyon lotor",-71.124289,42.437484,2020,1,1,"2020-01-01T11:41:12","Wed Jan 01 2020 11:41:12 GMT-0500 (EST)",69
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Piranga ludoviciana (A.Wilson, 1811)","Piranga ludoviciana (A.Wilson, 1811)","Animalia","Piranga","Piranga ludoviciana",-75.514715,39.238283,2020,1,1,"2020-01-01T00:00:00","2020/01/01 11:53 AM UTC",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sciurus carolinensis Gmelin, 1788","Sciurus carolinensis Gmelin, 1788","Animalia","Sciurus","Sciurus carolinensis",-71.119361,42.303244,2020,1,1,"2020-01-01T12:36:00","2020/01/01 12:36 PM EST",14
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-90.077153,37.002211,2020,1,1,"2020-01-01T15:02:37","Wed Jan 01 2020 15:02:37 GMT-0600 (CST)",98195
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Juncus tenuis Willd.","Juncus tenuis Willd.","Plantae","Juncus","Juncus tenuis",-73.51622,40.690808,2020,1,1,"2020-01-01T08:47:33","Wed Jan 01 2020 08:47:33 GMT-0500 (EST)",20
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lonicera japonica Thunb.","Lonicera japonica Thunb.","Plantae","Lonicera","Lonicera japonica",-85.318703,35.152508,2020,1,1,"2020-01-01T13:30:55","Wed Jan 01 2020 13:30:55 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fagus grandifolia Ehrh.","Fagus grandifolia Ehrh.","Plantae","Fagus","Fagus grandifolia",-71.276204,41.819661,2020,1,1,"2020-01-01T13:25:05","Wed Jan 01 2020 13:25:05 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Herpyllus ecclesiasticus Hentz, 1832","Herpyllus ecclesiasticus Hentz, 1832","Animalia","Herpyllus","Herpyllus ecclesiasticus",-79.54778,43.184804,2020,1,1,"2020-01-01T17:45:37","2020-01-01 5:45:37 PM EST",4
