internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
162930,Gonatopsis borealis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatopsis,borealis,,,,,"Sasaki, 1923","This moderate sized species of squid appears to consist of large, slender and small body types (Kubodera 2006). The taxonomic status of these morphs have not been assessed (Kubodera 2006)."
162931,Gonatus madokai,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatus,madokai,,,,,"Kubodera &amp; Okutani,1977",
162933,Abraliopsis pacificus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,pacificus,,,,,"Tsuchiya &amp; Okutani,1990",
162935,Pickfordiateuthis pulchella,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Pickfordiateuthis,pulchella,,,,,"Voss, 1953","The type locality is the Old Rhodes Key, Florida, Gulf of Mexico (Sweeney 2012)."
162938,Stigmatoteuthis hoylei,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Stigmatoteuthis,hoylei,,,,,"(Goodrich, 1896)",
162941,Cranchia scabra,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Cranchia,scabra,,,,,"Leach, 1817","This is the only species in the genus <span style=""font-style: italic;"">Cranchia</span>."
162942,Taonius pavo,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Taonius,pavo,,,,,"(Lesueur, 1821)","This genus contains at least three species (<span style=""font-style: italic;"">Taonius borealis</span>, <span style=""font-style: italic;"">Taonius pavo</span> and <span style=""font-style: italic;"">Taonius belone</span>) (Young and Mangold 2009), although Voss and co-workers (1992) suggest as many as five species may occur."
162943,Mastigoteuthis famelica,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,MASTIGOTEUTHIDAE,Mastigoteuthis,famelica,,,,,"(Berry, 1909)",This is one of the most taxonomically confused families of squid.
162950,Gonatus onyx,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatus,onyx,,,,,"Young, 1972",
162952,Grimalditeuthis bonplandi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Grimalditeuthis,bonplandi,,,,,"(Verany, 1839)","This is the only member of the genus <span style=""font-style: italic;"">Grimalditeuthis</span>."
162953,Galiteuthis pacifica,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Galiteuthis,pacifica,,,,,"(Robson, 1948)",
162958,Enteroctopus dofleini,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Enteroctopus,dofleini,,,,,"(Wülker, 1910)",
162959,Dosidicus gigas,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Dosidicus,gigas,,,,,"(D'Orbigny, 1835)","<span style=""font-style: italic;"">D. gigas</span> is a well defined species that cannot be confused with any other squid. Within its geographic range, however, there is great variation in the size and age at maturity and size frequency distribution. But there is no evidence at present (2009) that any subpopulations are genetically distinct although Nigmatullin <em>et al.</em>&#160;(2001) suggest that they may be separate stocks."
162961,Joubiniteuthis portieri,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,JOUBINITEUTHIDAE,Joubiniteuthis,portieri,,,,,"(Joubin, 1916)",This is the only species in the family Joubiniteuthidae (Young 2008).
162962,Planctoteuthis oligobessa,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Planctoteuthis,oligobessa,,,,,"Young, 1972",
162968,Enoploteuthis anapsis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Enoploteuthis,anapsis,,,,,"Roper, 1964",
162972,Megalocranchia oceanica,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Megalocranchia,oceanica,,,,,"(Voss, 1960)","Currently three nominal taxa are recognised in the genus (<span style=""font-style: italic;"">Megalocranchia fisheri</span>, <span style=""font-style: italic;"">M. maxima</span>, <span style=""font-style: italic;"">M. oceanica</span>), although Voss <span style=""font-style: italic;"">et al.</span> (1992) suggest that six species may occur."
162986,Japetella diaphana,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,AMPHITRETIDAE,Japetella,diaphana,,,,,"Hoyle, 1885","Following Young (2008), we herein treat <span style=""font-style: italic;"">Dorsopsis taningi</span> Thore, 1949 and <span style=""font-style: italic;"">Eledonella heathi</span> Berry, 1911 as junior synonyms of <span style=""font-style: italic;"">Japatella diaphana</span>. The type locality of <span style=""font-style: italic;"">D. taningi</span> is 13<sup>o</sup>31' N 18<sup>o</sup>03'W (off The Gambia), that of <span style=""font-style: italic;"">E. heathi</span> is Albatross Station 4393 near San Diego, California, whilst that of the <span style=""font-style: italic;"">J. diaphana</span> is north of Papua New Guinea (0<sup>o</sup>42'S 147<sup>o</sup>E). Molecular work may eventually show that <span style=""font-style: italic;"">Japatella</span> comprises more than one species, but there is insufficient evidence currently to support this."
162988,Vitreledonella richardi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,AMPHITRETIDAE,Vitreledonella,richardi,,,,,"Joubin, 1918","Thore (1949) moved to place <span style=""font-style: italic;"">V. alberti</span> Joubin, 1924, <span style=""font-style: italic;"">V. ingeborgae</span> Joubin, 1929 and <span style=""font-style: italic;"">V. translucida</span> Robson, 1930 into the synonymy of <span style=""font-style: italic;"">V. richardi</span> after examination of these and 113 specimens of various sizes caught during the Dana expeditions."
162994,Gonatus californiensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatus,californiensis,,,,,"Young, 1972",
162997,Doryteuthis opalescens,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Doryteuthis,opalescens,,,,,"(Berry, 1911)",The type locality is in Puget Sound in the eastern North Pacific (Sweeney 2012).
163002,Illex illecebrosus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Illex,illecebrosus,,,,,"(Lesueur, 1821)",
163004,Octopus bimaculoides,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,bimaculoides,,,,,"Pickford &amp; McConnaughey, 1949",The genus <em>Octopus </em>is currently under taxonomic revision. It is for this reason that the species originally treated under the genus name <em>Octopus</em><strong> </strong>have provisionally remained as such until they are reviewed.
163012,Grimpoteuthis tuftsi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Grimpoteuthis,tuftsi,,,,,"Voss &amp; Pearcy, 1990","<span style=""font-style: italic;""></span>This species was described as <span style=""font-style: italic;"">Grimpoteuthis tuftsi</span> Voss and  Pearcy 1990. It is known only from the type series of seven specimens all collected on the Tufts Abyssal Plain off Oregon, USA. The type locality is at 45°05.2'N, 134°43.4'W. O’Shea (1999) and O’Shea and Lu (2002) suggested that <span style=""font-style: italic;"">G. tuftsi</span> should be included in <span style=""font-style: italic;"">Luteuthis,</span> but we follow Collins and Villanueva (2006) and consider it a species of <em>Grimpoteuthis</em>. The Atlantic abyssal species&#160;<span style=""font-style: italic;"">G. challengeri</span> Collins, 2003 is very similar. Both species possess a radula (Collins and Villanueva 2006), a feature that is generally absent in grimpoteuthid species, and may be closely related."
163020,Doryteuthis plei,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Doryteuthis,plei,,,,,"(Blainville, 1823)","The type locality is Martinique, West Indies, western North Atlantic Ocean (Sweeney 2012)."
163025,Selenoteuthis scintillans,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,LYCOTEUTHIDAE,Selenoteuthis,scintillans,,,,,"Voss, 1958",
163028,Abralia redfieldi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,redfieldi,,,,,"Voss, 1955","It is similar in appearance to the Pacific Ocean species, <span style=""font-style: italic;"">Abralia similis</span> (Tsuchiya and Young 2009)."
163030,Abralia grimpei,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,grimpei,,,,,"Voss, 1959","This species is similar in appearance to <span style=""font-style: italic;"">Abralia redfieldi</span>, <span style=""font-style: italic;"">Abralia similis</span> and <span style=""font-style: italic;"">Abralia omiae</span> but is recognisable by the extra photophores on the eye (Tsuchiya 2009)."
163033,Chiroteuthis mega,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Chiroteuthis,mega,,,,,"(Joubin, 1932)",<em><strong><br/></strong></em>
163050,Ancistrocheirus lesueuri,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ANCISTROCHEIRIDAE,Ancistrocheirus,lesueuri,,,,,"(Orbigny, 1842 pl 14 [In Ferussac &amp; Orbigny, 1834-1848])","Differences in morphology between paralarvae in the Atlantic and Pacific suggest more than one species exists (Young <span style=""font-style: italic;"">et al.</span> 1992), however, currently not enough specimens from different regions are available for proper species-level comparisons (Vecchione and Young 2008). <em>Thelidioteuthis alessandrini</em> is the misidentified juvenile form of this species (<span style=""font-style: italic;""></span>Bello 1992)."
163052,Abraliopsis morisi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,morisi,,,,,"(Verany, 1839)","This species now has precedence over <span style=""font-style: italic;"">Abraliopsis pfefferi</span> which is now considered to be the junior synonym (Tsuchiya 2009)."
163055,Octopus cyanea,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,cyanea,,,,,"Gray, 1849",<p>The genus <em>Octopus </em>is currently under taxonomic revision. It is for this reason that the species originally treated under the genus name <em>Octopus</em><strong> </strong>have provisionally remained as such until they are reviewed.</p>
163056,Histioteuthis oceani,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,oceani,,,,,"(Robson, 1948)",
163060,Muusoctopus robustus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Muusoctopus,robustus,,,,,"(Voss &amp; Pearcy, 1990)","Gleadall (2004) erected <span style=""font-style: italic;"">Muusoctopus</span> for <span style=""font-style: italic;"">Benthoctopus januarii</span> (Hoyle 1885) on the grounds that <span style=""font-style: italic;"">Benthoctopus</span> was no longer valid because the type species has been recognised as a <span style=""font-style: italic;"">Bathypolypus</span>.&#160; We have placed all species previously assigned to <span style=""font-style: italic;"">Benthoctopus</span> in <span style=""font-style: italic;"">Muusoctopus</span> since preliminary genetic data provide no evidence that this group is polyphyletic (as has been previously suggested)."
163065,Opisthoteuthis californiana,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,californiana,,,,,"Berry, 1949","The sucker pattern of males is very similar to that of <span style=""font-style: italic;"">O. californiana</span> and the two species could be synonymous, suggesting that an updated classification of <span style=""font-style: italic;"">Opisthoteuthis</span> in the North Pacific is needed (Young and Vecchione 2003, Collins and Villanueva 2006).  <h1 style=""font-weight: normal;"" class=""nosub""> </h1>"
163067,Sandalops melancholicus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Sandalops,melancholicus,,,,,"Chun, 1906","This is currently the only species in the genus, however, Voss and co-workers (1992) suggest that it may in fact consist of 3-4 closely related species."
163069,Octopus mercatoris,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Octopus,mercatoris,,,,,"Adam, 1937","<p>This species was removed from the genus<em>&#160;Octopus&#160;</em><em>sensu stricto</em>&#160;by Norman and Hochberg (2005) but has not been placed in another genus. Its genetic affinity remains unclear.</span></p>  Type locality: Gulf of Mexico, United States, Florida, off Dry Tortugas and Tampa (Jereb <em>et al</em>. 2014)."
163073,Histioteuthis bonnellii,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,bonnellii,,,,,"(Ferussac, 1834)","The disjunct distribution and variable morphology of <span style=""font-style: italic;"">H. bonnellii</span> specimens suggest several distinct populations occur. For example, based on spermatophore morphology three separate populations may occur in the Atlantic (i.e. Southwest Atlantic, Eastern Tropical Atlantic and Northwest Atlantic) (Young and Vecchione 2009)."
163075,Ocythoe tuberculata,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCYTHOIDAE,Ocythoe,tuberculata,,,,,"Rafinesque, 1814",
163080,Argonauta argo,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ARGONAUTIDAE,Argonauta,argo,,,,,"Linnaeus, 1758","Numerous species of <span style=""font-style: italic;"">Argonauta</span> have been described. A full list is given by Mangold, Vecchione and Young (2008). Taxonomic work on this genus is required, but <span style=""font-style: italic;"">A. argo</span> is undoubtedly a good species and is the type species of the genus. We treat <span style=""font-style: italic;"">A. pacifica</span> (type locality California) as a junior synonym of <span style=""font-style: italic;"">A. argo</span> (type locality Mediterranean Sea)."
163081,Lolliguncula brevis,ANIMALIA,MOLLUSCA,CEPHALOPODA,MYOPSIDA,LOLIGINIDAE,Lolliguncula,brevis,,,,,"(Blainville, 1823)","The type locality is given as ""Brazil and Carolina strands"" (Sweeney 2012)."
163082,Tremoctopus gelatus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,TREMOCTOPODIDAE,Tremoctopus,gelatus,,,,,"Thomas, 1977","The systematics of Tremoctopodidae was reviewed by Thomas (1977). He concluded that two species existed, <span style=""font-style: italic;"">T. violaceus</span>, comprising the subspecies <span style=""font-style: italic;"">T. v. violaceus</span> in the Atlantic Ocean and <span style=""font-style: italic;"">T. v. gracilis</span> in the Pacific Ocean, and a new deep-water species <span style=""font-style: italic;"">T. gelatus</span><em style=""font-style: italic;""><strong></strong></em> Thomas, 1977.&#160; O'Shea (1999) resurrected the New Zealand species, <span style=""font-style: italic;"">T. robsoni</span><em style=""font-style: italic;""><strong></strong></em>. Given that <span style=""font-style: italic;"">T. v. violaceus</span> was no more different from <span style=""font-style: italic;"">T. robsoni</span> than it was from <span style=""font-style: italic;"">T. v. gracilis</span>, Mangold <em>et al</em>. (2008) elevated the two subspecies of <span style=""font-style: italic;"">T. violaceus</span> to specific level."
163085,Nototodarus hawaiiensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Nototodarus,hawaiiensis,,,,,"(Berry, 1912)",
163086,Octopoteuthis megaptera,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OCTOPOTEUTHIDAE,Octopoteuthis,megaptera,,,,,"(Verrill, 1885)",The species of this genus are poorly defined.
163089,Pyroteuthis addolux,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,PYROTEUTHIDAE,Pyroteuthis,addolux,,,,,"Young, 1972",
163094,Abraliopsis felis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,felis,,,,,"McGowan &amp; Okutani,1968","It has been suggested that <span style=""font-style: italic;"">Abraliopsis felis</span> is sufficiently different to be placed in its own subgenus, <span style=""font-style: italic;"">Boreabraliopsis</span> (Young and Tsuchiya 2009)."
163095,Brachioteuthis riisei,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,BRACHIOTEUTHIDAE,Brachioteuthis,riisei,,,,,"(Steenstrup, 1882)",This species may actually represent a species complex (Roper and Jereb 2010).
163096,Enoploteuthis jonesi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Enoploteuthis,jonesi,,,,,"Burgess, 1982","This species closely resembles the sympatric <span style=""font-style: italic;"">Enoploteuthis higginsi</span> in appearance (Tsuchiya and Young 2009)."
163101,Brachioteuthis beanii,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,BRACHIOTEUTHIDAE,Brachioteuthis,beanii,,,,,"Verrill, 1881",
163102,Ancistroteuthis lichtensteini,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ONYCHOTEUTHIDAE,Ancistroteuthis,lichtensteini,,,,,"Ferussac, 1835 in Ferussac &amp; Orbigny, 1834-1848","Although <span style=""font-style: italic;"">Ancistroteuthis</span> is monotypic four geographic morphotypes have been described, however further specimens are required in order to investigate their taxonomic significance (Kubodera <span style=""font-style: italic;"">et al.</span> 1998)."
163106,Grimpoteuthis megaptera,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Grimpoteuthis,megaptera,,,,,"(Verrill, 1885)","<span style=""font-style: italic;"">Grimpoteuthis megaptera </span>(Verrill, 1885) was described from five specimens from the northwest Atlantic. Collins (2003) and Villanueva and Collins (2006) searched for these specimens. They were unable to locate four, which are now presumed lost. They identified the fifth specimen, which was small and damaged, as <span style=""font-style: italic;"">Cirrothauma murrayi</span> Chun, 1911. They believe the larger specimen taken from abyssal depths (4,708 m), which was illustrated by Verrill (1885; Plate XLIII), is a <span style=""font-style: italic;"">Grimpoteuthis</span>, but believe new material is required from the type locality to redescribe <span style=""font-style: italic;"">G. megaptera</span>.<br/><span class=""authority""><span class=""url""><span class=""url""></span>"
163112,Asperoteuthis acanthoderma,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Asperoteuthis,acanthoderma,,,,,"(Lu, 1977)","Members of <span style=""font-style: italic;"">Asperoteuthis</span> can easily be misidentified as <span style=""font-style: italic;"">Grimalditeuthis</span> if they have lost their tentacles (Young and Roper 2008).&#160; <span style=""font-style: italic;"">Asperoteuthis acanthoderma</span>, <span style=""font-style: italic;"">A. mangoldae</span>, <span style=""font-style: italic;"">A. sp. B</span> and <span style=""font-style: italic;"">A. lui</span> and <span style=""font-style: italic;"">A. nesisi</span> belong to the genus <span style=""font-style: italic;"">Asperoteuthis</span> (Young and Roper 2008) but <span style=""font-style: italic;"">A. sp. B</span> is probably a junior synonym of <span style=""font-style: italic;"">A. nesisi</span> (Arkhipkin and Laptikhovsky 2008)."
163114,Abralia veranyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,veranyi,,,,,"(Rüppell, 1844)",
163118,Liocranchia valdiviae,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Liocranchia,valdiviae,,,,,"Chun, 1910",
163119,Enteroctopus californicus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Enteroctopus,californicus,,,,,"(Berry, 1911)",Jereb <em>et al.</em> (2014) deal with this species under '<em>Octopus</em>'&#160;<em>californicus</em>. &#160;No indication is given as to why it has been removed from&#160;<em>Enteroctopus</em>.
163130,Scaergus patagiatus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OCTOPODIDAE,Scaergus,patagiatus,,,,,"Berry, 1913",
163132,Mastigoteuthis pyrodes,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,MASTIGOTEUTHIDAE,Mastigoteuthis,pyrodes,,,,,"Young, 1972",This is one of the most taxonomically confused families of squid.
163137,Muusoctopus yaquinae,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Muusoctopus,yaquinae,,,,,"(Voss &amp; Pearcy, 1990)","Gleadall (2004) erected <span style=""font-style: italic;"">Muusoctopus</span> for <span style=""font-style: italic;"">Benthoctopus januarii</span> (Hoyle 1885) on the grounds that <span style=""font-style: italic;"">Benthoctopus</span> was no longer valid because the type species has been recognised as a <span style=""font-style: italic;"">Bathypolypus</span>.&#160; We have placed all species previously assigned to <span style=""font-style: italic;"">Benthoctopus</span> in <span style=""font-style: italic;"">Muusoctopus</span> since preliminary genetic data provide no evidence that this group is polyphyletic (as has been previously suggested).<br/><br/>Following Strugnell <em>et al</em>. (2009), we consider Benthoctopus macrophallus Voss and Pearcy 1990 (holotype USNM 730713 from 44º58'N 126º32'W) to be a junior synonym of this species."
163140,Muusoctopus januarii,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,ENTEROCTOPODIDAE,Muusoctopus,januarii,,,,,"(Hoyle, 1885)","Gleadall (2004) erected <span style=""font-style: italic;"">Muusoctopus</span> for <span style=""font-style: italic;"">Benthoctopus januarii</span> (Hoyle 1885) on the grounds that <span style=""font-style: italic;"">Benthoctopus</span> was no longer valid because the type species has been recognized as a <span style=""font-style: italic;"">Bathypolypus</span>.&#160; We have placed all species previously assigned to <span style=""font-style: italic;"">Benthoctopus</span> in <span style=""font-style: italic;"">Muusoctopus</span> since preliminary genetic data provide no evidence that this group is polyphyletic (as has been previously suggested).<br/><br/>This species was redescribed by Toll (1981) who did not examine the lectotype.&#160; Gleadall <span style=""font-style: italic;"">et al.</span> (2004) examined the lectotype and Toll's specimens and concluded they were conspecific despite the considerable distance between their capture locations."
